"","sexo","rama","comuna","2011","2013","2015"
"5948","Mujer","Servicios Comunitarios, Sociales y Personales","Pirque",1027000,206667,350000
"5949","Mujer","Servicio Doméstico","Pirque",160906,150222,241250
"5950","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pitrufquén",88249,206667,349750
"5951","Mujer","Industrias Manufactureras","Pitrufquén",199108,42500,203667
"5952","Mujer","Electricidad, Gas y Agua","Pitrufquén",87520,NA,NA
"5953","Mujer","Comercio","Pitrufquén",166903,202667,154200
"5954","Mujer","Hoteles y Restaurantes","Pitrufquén",199747,285000,303000
"5955","Mujer","Transporte, Almacenamiento y Comunicaciones","Pitrufquén",65640,NA,250000
"5956","Mujer","Intermediación Financiera","Pitrufquén",118152,NA,2e+05
"5957","Mujer","Administración Pública y Defensa","Pitrufquén",218800,576500,455833
"5958","Mujer","Enseñanza","Pitrufquén",234022,366643,379098
"5959","Mujer","Servicios Sociales y de Salud","Pitrufquén",241045,416800,251800
"5960","Mujer","Servicios Comunitarios, Sociales y Personales","Pitrufquén",410800,260000,86250
"5961","Mujer","Servicio Doméstico","Pitrufquén",84218,119714,139471
"5962","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Placilla",189648,213384,267077
"5963","Mujer","Industrias Manufactureras","Placilla",218800,265000,87500
"5964","Mujer","Comercio","Placilla",201252,210000,3e+05
"5965","Mujer","Hoteles y Restaurantes","Placilla",175150,NA,245000
"5966","Mujer","Administración Pública y Defensa","Placilla",322730,285000,325000
"5967","Mujer","Enseñanza","Placilla",213330,247400,350000
"5968","Mujer","Servicios Sociales y de Salud","Placilla",437600,3e+05,326667
"5969","Mujer","Servicio Doméstico","Placilla",135656,177000,185000
"5970","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Portezuelo",141233,102225,183622
"5971","Mujer","Industrias Manufactureras","Portezuelo",72917,176667,1e+05
"5972","Mujer","Comercio","Portezuelo",61620,NA,305000
"5973","Mujer","Administración Pública y Defensa","Portezuelo",229740,334180,245667
"5974","Mujer","Enseñanza","Portezuelo",194732,323471,506000
"5975","Mujer","Servicios Comunitarios, Sociales y Personales","Portezuelo",198014,137766,NA
"5976","Mujer","Servicio Doméstico","Portezuelo",65640,128714,182000
"5977","Mujer","Pesca","Porvenir",275414,250000,371926
"5978","Mujer","Industrias Manufactureras","Porvenir",318015,271667,289526
"5979","Mujer","Comercio","Porvenir",379842,296000,353778
"5980","Mujer","Hoteles y Restaurantes","Porvenir",180510,430000,504333
"5981","Mujer","Transporte, Almacenamiento y Comunicaciones","Porvenir",322047,NA,437500
"5982","Mujer","Intermediación Financiera","Porvenir",743920,NA,610000
"5983","Mujer","Administración Pública y Defensa","Porvenir",816016,504000,902467
"5984","Mujer","Enseñanza","Porvenir",557284,260500,473235
"5985","Mujer","Servicios Sociales y de Salud","Porvenir",483548,863352,617615
"5986","Mujer","Servicio Doméstico","Porvenir",155348,105000,222200
"5987","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pozo Almonte",221832,NA,161111
"5988","Mujer","Explotación de Minas y Canteras","Pozo Almonte",237033,333333,343824
"5989","Mujer","Construcción","Pozo Almonte",175040,NA,650000
"5990","Mujer","Comercio","Pozo Almonte",222294,185000,231434
"5991","Mujer","Hoteles y Restaurantes","Pozo Almonte",227370,261429,279979
"5992","Mujer","Transporte, Almacenamiento y Comunicaciones","Pozo Almonte",214424,180000,386250
"5993","Mujer","Intermediación Financiera","Pozo Almonte",218800,NA,230000
"5994","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Pozo Almonte",164100,480000,324333
"5995","Mujer","Administración Pública y Defensa","Pozo Almonte",258306,370000,394030
"5996","Mujer","Enseñanza","Pozo Almonte",299634,337143,375987
"5997","Mujer","Servicios Sociales y de Salud","Pozo Almonte",437600,NA,370714
"5998","Mujer","Servicios Comunitarios, Sociales y Personales","Pozo Almonte",209867,254000,255143
"5999","Mujer","Servicio Doméstico","Pozo Almonte",90645,NA,153600
"6000","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Providencia",1643200,NA,576665
"6001","Mujer","Explotación de Minas y Canteras","Providencia",2735000,1500000,2380000
"6002","Mujer","Industrias Manufactureras","Providencia",1800071,1092960,989002
"6003","Mujer","Electricidad, Gas y Agua","Providencia",1641000,2700000,1750000
"6004","Mujer","Construcción","Providencia",984600,1093333,1444444
"6005","Mujer","Comercio","Providencia",1111512,883623,668265
"6006","Mujer","Hoteles y Restaurantes","Providencia",590760,345000,451034
"6007","Mujer","Transporte, Almacenamiento y Comunicaciones","Providencia",1414380,792222,1082995
"6008","Mujer","Intermediación Financiera","Providencia",1185167,1142230,1554848
"6009","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Providencia",1214330,1058577,1237346
"6010","Mujer","Administración Pública y Defensa","Providencia",1271775,1128653,1404354
"6011","Mujer","Enseñanza","Providencia",808846,972511,902464
"6012","Mujer","Servicios Sociales y de Salud","Providencia",1220886,938511,1160926
"6013","Mujer","Servicios Comunitarios, Sociales y Personales","Providencia",1230266,558125,851843
"6014","Mujer","Servicio Doméstico","Providencia",268030,331333,375415
"6015","Mujer","Organizaciones y órganos Extraterritoriales","Providencia",711100,1500000,612000
"6016","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Puchuncaví",135520,120000,NA
"6017","Mujer","Comercio","Puchuncaví",179079,213333,182888
"6018","Mujer","Hoteles y Restaurantes","Puchuncaví",235084,196198,187000
"6019","Mujer","Administración Pública y Defensa","Puchuncaví",240680,260500,565337
"6020","Mujer","Enseñanza","Puchuncaví",437600,NA,228000
"6021","Mujer","Servicios Sociales y de Salud","Puchuncaví",131280,256500,521956
"6022","Mujer","Servicios Comunitarios, Sociales y Personales","Puchuncaví",185980,90000,NA
"6023","Mujer","Servicio Doméstico","Puchuncaví",168476,110000,86400
"6024","Mujer","Industrias Manufactureras","Pucón",369720,283125,143146
"6025","Mujer","Comercio","Pucón",817852,188000,266545
"6026","Mujer","Hoteles y Restaurantes","Pucón",226796,226196,214680
"6027","Mujer","Transporte, Almacenamiento y Comunicaciones","Pucón",218800,226250,270500
"6028","Mujer","Intermediación Financiera","Pucón",273500,623333,NA
"6029","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Pucón",1128287,160500,4e+05
"6030","Mujer","Administración Pública y Defensa","Pucón",218800,574966,370000
"6031","Mujer","Enseñanza","Pucón",322730,240000,509733
"6032","Mujer","Servicios Sociales y de Salud","Pucón",273500,305000,253333
"6033","Mujer","Servicios Comunitarios, Sociales y Personales","Pucón",327768,206916,342500
"6034","Mujer","Servicio Doméstico","Pucón",114870,154857,179579
"6035","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pudahuel",202500,250000,335000
"6036","Mujer","Industrias Manufactureras","Pudahuel",253390,256143,273233
"6037","Mujer","Construcción","Pudahuel",246150,303333,370000
"6038","Mujer","Comercio","Pudahuel",223237,195076,242353
"6039","Mujer","Hoteles y Restaurantes","Pudahuel",243614,218158,329773
"6040","Mujer","Transporte, Almacenamiento y Comunicaciones","Pudahuel",260782,285435,372273
"6041","Mujer","Intermediación Financiera","Pudahuel",289910,378636,353636
"6042","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Pudahuel",276111,218205,360364
"6043","Mujer","Administración Pública y Defensa","Pudahuel",265295,408636,573125
"6044","Mujer","Enseñanza","Pudahuel",241796,248500,415519
"6045","Mujer","Servicios Sociales y de Salud","Pudahuel",259079,307115,417840
"6046","Mujer","Servicios Comunitarios, Sociales y Personales","Pudahuel",316228,268750,231750
"6047","Mujer","Servicio Doméstico","Pudahuel",205223,207200,252348
"6048","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Puente Alto",304340,50000,250333
"6049","Mujer","Pesca","Puente Alto",76580,NA,NA
"6050","Mujer","Industrias Manufactureras","Puente Alto",207935,265290,377482
"6051","Mujer","Electricidad, Gas y Agua","Puente Alto",328200,250000,240000
"6052","Mujer","Construcción","Puente Alto",437600,244167,352438
"6053","Mujer","Comercio","Puente Alto",265105,210975,260484
"6054","Mujer","Hoteles y Restaurantes","Puente Alto",265386,248163,270151
"6055","Mujer","Transporte, Almacenamiento y Comunicaciones","Puente Alto",350628,324660,403468
"6056","Mujer","Intermediación Financiera","Puente Alto",490477,251923,557985
"6057","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Puente Alto",495779,344075,367498
"6058","Mujer","Administración Pública y Defensa","Puente Alto",497162,451818,624459
"6059","Mujer","Enseñanza","Puente Alto",381985,371462,396223
"6060","Mujer","Servicios Sociales y de Salud","Puente Alto",324773,338833,428808
"6061","Mujer","Servicios Comunitarios, Sociales y Personales","Puente Alto",203822,213100,260192
"6062","Mujer","Servicio Doméstico","Puente Alto",179388,184800,216017
"6063","Mujer","Organizaciones y órganos Extraterritoriales","Puente Alto",158630,198000,NA
"6064","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Puerto Montt",97290,166375,253333
"6065","Mujer","Pesca","Puerto Montt",181464,178214,275538
"6066","Mujer","Industrias Manufactureras","Puerto Montt",234880,247228,283575
"6067","Mujer","Electricidad, Gas y Agua","Puerto Montt",196920,190000,250000
"6068","Mujer","Construcción","Puerto Montt",1301860,256000,1098200
"6069","Mujer","Comercio","Puerto Montt",261201,194876,219540
"6070","Mujer","Hoteles y Restaurantes","Puerto Montt",210067,253074,257167
"6071","Mujer","Transporte, Almacenamiento y Comunicaciones","Puerto Montt",578945,280182,322636
"6072","Mujer","Intermediación Financiera","Puerto Montt",1119073,374714,415569
"6073","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Puerto Montt",499710,279476,308143
"6074","Mujer","Administración Pública y Defensa","Puerto Montt",449771,492812,587238
"6075","Mujer","Enseñanza","Puerto Montt",417448,434121,377471
"6076","Mujer","Servicios Sociales y de Salud","Puerto Montt",438134,441875,682529
"6077","Mujer","Servicios Comunitarios, Sociales y Personales","Puerto Montt",214518,194511,235778
"6078","Mujer","Servicio Doméstico","Puerto Montt",139500,153000,179347
"6079","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Puerto Octay",173365,253500,230000
"6080","Mujer","Industrias Manufactureras","Puerto Octay",183245,210000,585000
"6081","Mujer","Electricidad, Gas y Agua","Puerto Octay",142220,NA,NA
"6082","Mujer","Comercio","Puerto Octay",120715,109572,93750
"6083","Mujer","Hoteles y Restaurantes","Puerto Octay",375247,273050,226523
"6084","Mujer","Transporte, Almacenamiento y Comunicaciones","Puerto Octay",616200,NA,1e+05
"6085","Mujer","Intermediación Financiera","Puerto Octay",92990,NA,NA
"6086","Mujer","Administración Pública y Defensa","Puerto Octay",164100,NA,1072238
"6087","Mujer","Enseñanza","Puerto Octay",135109,334000,649206
"6088","Mujer","Servicios Sociales y de Salud","Puerto Octay",229740,257400,345000
"6089","Mujer","Servicios Comunitarios, Sociales y Personales","Puerto Octay",53404,NA,NA
"6090","Mujer","Servicio Doméstico","Puerto Octay",94327,194556,141750
"6091","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Puerto Varas",341991,203750,216000
"6092","Mujer","Pesca","Puerto Varas",765800,180000,265000
"6093","Mujer","Industrias Manufactureras","Puerto Varas",254173,745500,367306
"6094","Mujer","Construcción","Puerto Varas",363437,NA,NA
"6095","Mujer","Comercio","Puerto Varas",291403,305938,288376
"6096","Mujer","Hoteles y Restaurantes","Puerto Varas",355358,372294,421864
"6097","Mujer","Transporte, Almacenamiento y Comunicaciones","Puerto Varas",535736,340000,285000
"6098","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Puerto Varas",437600,630000,337204
"6099","Mujer","Administración Pública y Defensa","Puerto Varas",215056,1189167,591000
"6100","Mujer","Enseñanza","Puerto Varas",470127,403375,467137
"6101","Mujer","Servicios Sociales y de Salud","Puerto Varas",464266,438929,553931
"6102","Mujer","Servicios Comunitarios, Sociales y Personales","Puerto Varas",198014,597143,355250
"6103","Mujer","Servicio Doméstico","Puerto Varas",166539,155625,228053
"6104","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Pumanque",266128,125000,224000
"6105","Mujer","Industrias Manufactureras","Pumanque",199108,NA,NA
"6106","Mujer","Comercio","Pumanque",199108,NA,5e+05
"6107","Mujer","Hoteles y Restaurantes","Pumanque",199108,NA,143333
"6108","Mujer","Servicios Sociales y de Salud","Pumanque",339968,230000,570000
"6109","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Punitaqui",119214,130000,231167
"6110","Mujer","Industrias Manufactureras","Punitaqui",20540,60000,187000
"6111","Mujer","Construcción","Punitaqui",410800,NA,3e+05
"6112","Mujer","Comercio","Punitaqui",154346,170168,202000
"6113","Mujer","Hoteles y Restaurantes","Punitaqui",196920,460000,NA
"6114","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Punitaqui",350080,1e+06,NA
"6115","Mujer","Administración Pública y Defensa","Punitaqui",656400,620331,95000
"6116","Mujer","Enseñanza","Punitaqui",198014,274735,230000
"6117","Mujer","Servicio Doméstico","Punitaqui",164100,32000,241000
"6118","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Punta Arenas",476084,280466,638571
"6119","Mujer","Pesca","Punta Arenas",437600,313333,375000
"6120","Mujer","Explotación de Minas y Canteras","Punta Arenas",254355,484375,450000
"6121","Mujer","Industrias Manufactureras","Punta Arenas",328118,265587,279102
"6122","Mujer","Electricidad, Gas y Agua","Punta Arenas",503240,NA,NA
"6123","Mujer","Construcción","Punta Arenas",520744,715091,725714
"6124","Mujer","Comercio","Punta Arenas",298187,249145,291720
"6125","Mujer","Hoteles y Restaurantes","Punta Arenas",291192,255576,296222
"6126","Mujer","Transporte, Almacenamiento y Comunicaciones","Punta Arenas",311144,369737,381000
"6127","Mujer","Intermediación Financiera","Punta Arenas",427578,480266,588857
"6128","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Punta Arenas",486465,388980,525147
"6129","Mujer","Administración Pública y Defensa","Punta Arenas",629530,585903,856768
"6130","Mujer","Enseñanza","Punta Arenas",553701,538331,548758
"6131","Mujer","Servicios Sociales y de Salud","Punta Arenas",437497,499366,622460
"6132","Mujer","Servicios Comunitarios, Sociales y Personales","Punta Arenas",406981,309094,279719
"6133","Mujer","Servicio Doméstico","Punta Arenas",157532,152016,181222
"6134","Mujer","Pesca","Puqueldón",246150,NA,219469
"6135","Mujer","Construcción","Puqueldón",196920,NA,NA
"6136","Mujer","Comercio","Puqueldón",200093,130000,50000
"6137","Mujer","Enseñanza","Puqueldón",529496,175000,189344
"6138","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Purén",113588,105000,81571
"6139","Mujer","Industrias Manufactureras","Purén",84083,124000,120000
"6140","Mujer","Comercio","Purén",93751,150000,192750
"6141","Mujer","Hoteles y Restaurantes","Purén",294396,155000,117000
"6142","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Purén",218800,86000,250000
"6143","Mujer","Enseñanza","Purén",472091,350833,290579
"6144","Mujer","Servicios Sociales y de Salud","Purén",236304,260000,210667
"6145","Mujer","Servicios Comunitarios, Sociales y Personales","Purén",205400,149000,220500
"6146","Mujer","Servicio Doméstico","Purén",76580,180000,182857
"6147","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Purranque",154436,636667,178936
"6148","Mujer","Industrias Manufactureras","Purranque",255040,222777,356667
"6149","Mujer","Comercio","Purranque",246268,262714,103600
"6150","Mujer","Hoteles y Restaurantes","Purranque",142220,350272,10000
"6151","Mujer","Transporte, Almacenamiento y Comunicaciones","Purranque",182333,NA,355000
"6152","Mujer","Intermediación Financiera","Purranque",875200,NA,NA
"6153","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Purranque",281779,280000,NA
"6154","Mujer","Administración Pública y Defensa","Purranque",328200,636962,9e+05
"6155","Mujer","Enseñanza","Purranque",388124,408787,346125
"6156","Mujer","Servicios Sociales y de Salud","Purranque",347953,244059,584000
"6157","Mujer","Servicios Comunitarios, Sociales y Personales","Purranque",246480,177500,110000
"6158","Mujer","Servicio Doméstico","Purranque",142585,110258,141200
"6159","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Putaendo",170299,210000,274571
"6160","Mujer","Industrias Manufactureras","Putaendo",133841,NA,160000
"6161","Mujer","Electricidad, Gas y Agua","Putaendo",35008,NA,NA
"6162","Mujer","Construcción","Putaendo",821600,NA,NA
"6163","Mujer","Comercio","Putaendo",204247,172500,30000
"6164","Mujer","Hoteles y Restaurantes","Putaendo",202390,98935,183242
