"","sexo","rama","comuna","2011","2013","2015"
"6577","Mujer","Servicios Sociales y de Salud","San Esteban",300850,290000,440000
"6578","Mujer","Servicios Comunitarios, Sociales y Personales","San Esteban",203170,220000,243000
"6579","Mujer","Servicio Doméstico","San Esteban",109400,150000,175000
"6580","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Fabián",169010,75000,240000
"6581","Mujer","Industrias Manufactureras","San Fabián",131280,3e+05,44704
"6582","Mujer","Electricidad, Gas y Agua","San Fabián",199108,NA,NA
"6583","Mujer","Comercio","San Fabián",183245,1e+05,95000
"6584","Mujer","Hoteles y Restaurantes","San Fabián",41080,2e+05,150000
"6585","Mujer","Transporte, Almacenamiento y Comunicaciones","San Fabián",122528,NA,NA
"6586","Mujer","Administración Pública y Defensa","San Fabián",437600,349608,5e+05
"6587","Mujer","Servicios Sociales y de Salud","San Fabián",223176,350000,322000
"6588","Mujer","Servicio Doméstico","San Fabián",38290,80000,220000
"6589","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Felipe",175040,210000,250000
"6590","Mujer","Industrias Manufactureras","San Felipe",198014,210000,238227
"6591","Mujer","Comercio","San Felipe",196920,2e+05,250000
"6592","Mujer","Hoteles y Restaurantes","San Felipe",196920,255000,240000
"6593","Mujer","Transporte, Almacenamiento y Comunicaciones","San Felipe",257090,3e+05,248000
"6594","Mujer","Intermediación Financiera","San Felipe",821600,210000,420000
"6595","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Felipe",153160,2e+05,548000
"6596","Mujer","Administración Pública y Defensa","San Felipe",497770,301072,4e+05
"6597","Mujer","Enseñanza","San Felipe",272953,235000,265000
"6598","Mujer","Servicios Sociales y de Salud","San Felipe",243360,310000,350000
"6599","Mujer","Servicios Comunitarios, Sociales y Personales","San Felipe",300850,80000,294348
"6600","Mujer","Servicio Doméstico","San Felipe",131426,250000,165000
"6601","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Fernando",196920,198000,241000
"6602","Mujer","Industrias Manufactureras","San Fernando",179526,220000,320000
"6603","Mujer","Construcción","San Fernando",765800,NA,4e+05
"6604","Mujer","Comercio","San Fernando",199108,195000,250000
"6605","Mujer","Hoteles y Restaurantes","San Fernando",196920,210000,240500
"6606","Mujer","Transporte, Almacenamiento y Comunicaciones","San Fernando",196920,240000,350000
"6607","Mujer","Intermediación Financiera","San Fernando",273500,275000,6e+05
"6608","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Fernando",164100,205000,320000
"6609","Mujer","Administración Pública y Defensa","San Fernando",404780,380000,450000
"6610","Mujer","Enseñanza","San Fernando",410250,3e+05,450000
"6611","Mujer","Servicios Sociales y de Salud","San Fernando",239039,300800,370000
"6612","Mujer","Servicios Comunitarios, Sociales y Personales","San Fernando",536720,2e+05,250000
"6613","Mujer","Servicio Doméstico","San Fernando",196920,173000,180000
"6614","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Ignacio",43760,50000,80000
"6615","Mujer","Industrias Manufactureras","San Ignacio",97120,25000,NA
"6616","Mujer","Electricidad, Gas y Agua","San Ignacio",153160,NA,NA
"6617","Mujer","Comercio","San Ignacio",202254,30000,35000
"6618","Mujer","Administración Pública y Defensa","San Ignacio",382900,330000,NA
"6619","Mujer","Enseñanza","San Ignacio",183245,450000,2e+05
"6620","Mujer","Servicio Doméstico","San Ignacio",45948,60000,165000
"6621","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Javier",155348,177000,185000
"6622","Mujer","Industrias Manufactureras","San Javier",199108,50000,150500
"6623","Mujer","Comercio","San Javier",196920,2e+05,241000
"6624","Mujer","Hoteles y Restaurantes","San Javier",155348,195000,201500
"6625","Mujer","Transporte, Almacenamiento y Comunicaciones","San Javier",218800,NA,250000
"6626","Mujer","Intermediación Financiera","San Javier",218800,210000,241000
"6627","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Javier",199108,NA,225000
"6628","Mujer","Administración Pública y Defensa","San Javier",284440,NA,770000
"6629","Mujer","Enseñanza","San Javier",218800,235000,241000
"6630","Mujer","Servicios Sociales y de Salud","San Javier",437600,210000,350000
"6631","Mujer","Servicios Comunitarios, Sociales y Personales","San Javier",164100,210000,305000
"6632","Mujer","Servicio Doméstico","San Javier",98460,125000,80000
"6633","Mujer","Industrias Manufactureras","San Joaquín",202390,215000,250000
"6634","Mujer","Comercio","San Joaquín",273500,250000,250000
"6635","Mujer","Hoteles y Restaurantes","San Joaquín",199108,272530,120000
"6636","Mujer","Transporte, Almacenamiento y Comunicaciones","San Joaquín",155895,260000,340000
"6637","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Joaquín",265295,260000,250000
"6638","Mujer","Enseñanza","San Joaquín",199108,250000,5e+05
"6639","Mujer","Servicios Sociales y de Salud","San Joaquín",222629,360000,311284
"6640","Mujer","Servicio Doméstico","San Joaquín",109400,2e+05,2e+05
"6641","Mujer","Industrias Manufactureras","San José de Maipo",82160,257267,98000
"6642","Mujer","Comercio","San José de Maipo",377090,1e+05,225000
"6643","Mujer","Hoteles y Restaurantes","San José de Maipo",142220,205000,4e+05
"6644","Mujer","Intermediación Financiera","San José de Maipo",328200,239196,NA
"6645","Mujer","Administración Pública y Defensa","San José de Maipo",758142,220000,NA
"6646","Mujer","Enseñanza","San José de Maipo",243962,210000,360000
"6647","Mujer","Servicios Sociales y de Salud","San José de Maipo",547000,320000,390433
"6648","Mujer","Servicios Comunitarios, Sociales y Personales","San José de Maipo",216120,NA,120000
"6649","Mujer","Servicio Doméstico","San José de Maipo",187318,170000,202698
"6650","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Juan de la Costa",51306,50000,70000
"6651","Mujer","Pesca","San Juan de la Costa",112860,25000,115000
"6652","Mujer","Industrias Manufactureras","San Juan de la Costa",68809,75000,140000
"6653","Mujer","Comercio","San Juan de la Costa",127874,210000,110000
"6654","Mujer","Hoteles y Restaurantes","San Juan de la Costa",147690,NA,172804
"6655","Mujer","Transporte, Almacenamiento y Comunicaciones","San Juan de la Costa",218800,NA,5e+05
"6656","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Juan de la Costa",109400,NA,NA
"6657","Mujer","Administración Pública y Defensa","San Juan de la Costa",153160,49500,865691
"6658","Mujer","Enseñanza","San Juan de la Costa",164100,210000,225000
"6659","Mujer","Servicios Sociales y de Salud","San Juan de la Costa",426660,NA,403410
"6660","Mujer","Servicio Doméstico","San Juan de la Costa",175040,185000,220000
"6661","Mujer","Industrias Manufactureras","San Miguel",263450,222828,250000
"6662","Mujer","Construcción","San Miguel",262560,4e+05,850000
"6663","Mujer","Comercio","San Miguel",273500,267500,3e+05
"6664","Mujer","Hoteles y Restaurantes","San Miguel",192544,170000,2e+05
"6665","Mujer","Transporte, Almacenamiento y Comunicaciones","San Miguel",213330,530000,375000
"6666","Mujer","Intermediación Financiera","San Miguel",547000,697263,5e+05
"6667","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Miguel",263654,320000,6e+05
"6668","Mujer","Administración Pública y Defensa","San Miguel",481360,490000,7e+05
"6669","Mujer","Enseñanza","San Miguel",328200,380000,6e+05
"6670","Mujer","Servicios Sociales y de Salud","San Miguel",344610,325000,460000
"6671","Mujer","Servicio Doméstico","San Miguel",197184,163183,207500
"6672","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Nicolás",50324,147500,240000
"6673","Mujer","Industrias Manufactureras","San Nicolás",61620,22000,20000
"6674","Mujer","Comercio","San Nicolás",82160,115000,195000
"6675","Mujer","Hoteles y Restaurantes","San Nicolás",147690,6e+05,211452
"6676","Mujer","Transporte, Almacenamiento y Comunicaciones","San Nicolás",158630,214664,NA
"6677","Mujer","Intermediación Financiera","San Nicolás",202390,NA,NA
"6678","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Nicolás",295380,6e+05,NA
"6679","Mujer","Administración Pública y Defensa","San Nicolás",251620,480000,340000
"6680","Mujer","Enseñanza","San Nicolás",263654,NA,415000
"6681","Mujer","Servicios Sociales y de Salud","San Nicolás",656400,20000,535000
"6682","Mujer","Servicios Comunitarios, Sociales y Personales","San Nicolás",82160,NA,1e+05
"6683","Mujer","Servicio Doméstico","San Nicolás",78768,175000,120000
"6684","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Pablo",63630,1e+05,2e+05
"6685","Mujer","Industrias Manufactureras","San Pablo",123240,80000,55000
"6686","Mujer","Comercio","San Pablo",196920,150000,150000
"6687","Mujer","Transporte, Almacenamiento y Comunicaciones","San Pablo",199108,NA,250000
"6688","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Pablo",515821,280000,220000
"6689","Mujer","Administración Pública y Defensa","San Pablo",547000,4e+05,NA
"6690","Mujer","Enseñanza","San Pablo",98460,210000,265000
"6691","Mujer","Servicios Sociales y de Salud","San Pablo",188715,216000,280000
"6692","Mujer","Servicios Comunitarios, Sociales y Personales","San Pablo",138938,40000,NA
"6693","Mujer","Servicio Doméstico","San Pablo",82050,75000,120000
"6694","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Pedro",109400,60000,180000
"6695","Mujer","Comercio","San Pedro",86268,150000,335000
"6696","Mujer","Enseñanza","San Pedro",382900,211000,293000
"6697","Mujer","Explotación de Minas y Canteras","San Pedro de Atacama",306320,NA,NA
"6698","Mujer","Industrias Manufactureras","San Pedro de Atacama",187184,180000,490000
"6699","Mujer","Comercio","San Pedro de Atacama",455010,3e+05,295000
"6700","Mujer","Hoteles y Restaurantes","San Pedro de Atacama",300850,245000,360000
"6701","Mujer","Transporte, Almacenamiento y Comunicaciones","San Pedro de Atacama",382900,275000,3e+05
"6702","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Pedro de Atacama",65640,NA,350000
"6703","Mujer","Administración Pública y Defensa","San Pedro de Atacama",343344,260000,305000
"6704","Mujer","Enseñanza","San Pedro de Atacama",263698,245000,4e+05
"6705","Mujer","Servicios Sociales y de Salud","San Pedro de Atacama",248338,8e+05,1400000
"6706","Mujer","Servicios Comunitarios, Sociales y Personales","San Pedro de Atacama",218800,NA,NA
"6707","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Pedro de la Paz",204578,150000,4e+05
"6708","Mujer","Industrias Manufactureras","San Pedro de la Paz",216219,250000,240500
"6709","Mujer","Construcción","San Pedro de la Paz",300065,385000,293500
"6710","Mujer","Comercio","San Pedro de la Paz",203484,195000,230000
"6711","Mujer","Hoteles y Restaurantes","San Pedro de la Paz",205400,180000,195000
"6712","Mujer","Transporte, Almacenamiento y Comunicaciones","San Pedro de la Paz",339140,3e+05,380000
"6713","Mujer","Intermediación Financiera","San Pedro de la Paz",1039300,323000,5e+05
"6714","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Pedro de la Paz",218800,5e+05,4e+05
"6715","Mujer","Administración Pública y Defensa","San Pedro de la Paz",410250,190000,275000
"6716","Mujer","Enseñanza","San Pedro de la Paz",275688,340000,399000
"6717","Mujer","Servicios Sociales y de Salud","San Pedro de la Paz",821600,227232,452500
"6718","Mujer","Servicios Comunitarios, Sociales y Personales","San Pedro de la Paz",152846,205000,220000
"6719","Mujer","Servicio Doméstico","San Pedro de la Paz",196920,150000,180000
"6720","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Rafael",166398,210000,235000
"6721","Mujer","Industrias Manufactureras","San Rafael",201160,205000,280000
"6722","Mujer","Comercio","San Rafael",164100,2e+05,240000
"6723","Mujer","Hoteles y Restaurantes","San Rafael",221700,157000,215000
"6724","Mujer","Transporte, Almacenamiento y Comunicaciones","San Rafael",240680,250000,250000
"6725","Mujer","Enseñanza","San Rafael",189043,1150000,250000
"6726","Mujer","Servicios Comunitarios, Sociales y Personales","San Rafael",36102,NA,241000
"6727","Mujer","Servicio Doméstico","San Rafael",140579,55000,67500
"6728","Mujer","Industrias Manufactureras","San Ramón",444850,250000,265736
"6729","Mujer","Construcción","San Ramón",875200,110000,9e+05
"6730","Mujer","Comercio","San Ramón",196920,2e+05,230000
"6731","Mujer","Hoteles y Restaurantes","San Ramón",218800,225000,301000
"6732","Mujer","Transporte, Almacenamiento y Comunicaciones","San Ramón",207860,3e+05,230000
"6733","Mujer","Intermediación Financiera","San Ramón",267260,362500,NA
"6734","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Ramón",267260,245000,3e+05
"6735","Mujer","Administración Pública y Defensa","San Ramón",437600,280000,3e+05
"6736","Mujer","Enseñanza","San Ramón",350080,189500,375000
"6737","Mujer","Servicios Sociales y de Salud","San Ramón",437600,341805,310000
"6738","Mujer","Servicios Comunitarios, Sociales y Personales","San Ramón",140032,50000,230000
"6739","Mujer","Servicio Doméstico","San Ramón",217489,130000,258341
"6740","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Rosendo",61620,250000,1012500
"6741","Mujer","Industrias Manufactureras","San Rosendo",218800,NA,241000
"6742","Mujer","Construcción","San Rosendo",164100,NA,NA
"6743","Mujer","Comercio","San Rosendo",131280,160000,106018
"6744","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Rosendo",311790,NA,NA
"6745","Mujer","Administración Pública y Defensa","San Rosendo",492300,NA,7e+05
"6746","Mujer","Enseñanza","San Rosendo",229740,508000,240500
"6747","Mujer","Servicios Sociales y de Salud","San Rosendo",196920,615000,3e+05
"6748","Mujer","Servicio Doméstico","San Rosendo",142220,105000,1e+05
"6749","Mujer","Agricultura, Ganadería, Caza y Silvicultura","San Vicente",196920,210000,242000
"6750","Mujer","Industrias Manufactureras","San Vicente",227170,205000,240000
"6751","Mujer","Comercio","San Vicente",199108,210000,2e+05
"6752","Mujer","Hoteles y Restaurantes","San Vicente",211142,210000,240500
"6753","Mujer","Transporte, Almacenamiento y Comunicaciones","San Vicente",825970,2e+05,342500
"6754","Mujer","Intermediación Financiera","San Vicente",1094000,250000,1200000
"6755","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","San Vicente",274047,430000,373500
"6756","Mujer","Administración Pública y Defensa","San Vicente",251620,359353,280000
"6757","Mujer","Enseñanza","San Vicente",273500,369151,486000
"6758","Mujer","Servicios Sociales y de Salud","San Vicente",204578,3e+05,3e+05
"6759","Mujer","Servicios Comunitarios, Sociales y Personales","San Vicente",164100,195000,3e+05
"6760","Mujer","Servicio Doméstico","San Vicente",153160,150000,144000
"6761","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Santa Bárbara",92990,210000,270000
"6762","Mujer","Comercio","Santa Bárbara",246480,190000,136500
"6763","Mujer","Hoteles y Restaurantes","Santa Bárbara",199108,232143,4e+05
"6764","Mujer","Transporte, Almacenamiento y Comunicaciones","Santa Bárbara",65640,NA,130000
"6765","Mujer","Administración Pública y Defensa","Santa Bárbara",114870,NA,310000
"6766","Mujer","Enseñanza","Santa Bárbara",358596,230000,4e+05
"6767","Mujer","Servicios Sociales y de Salud","Santa Bárbara",263654,210000,190500
"6768","Mujer","Servicio Doméstico","Santa Bárbara",76580,NA,165000
"6769","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Santa Cruz",183792,195000,240500
"6770","Mujer","Industrias Manufactureras","Santa Cruz",352815,180000,3e+05
"6771","Mujer","Construcción","Santa Cruz",131280,407500,5e+05
"6772","Mujer","Comercio","Santa Cruz",190890,195000,240000
"6773","Mujer","Hoteles y Restaurantes","Santa Cruz",196920,210000,250000
"6774","Mujer","Transporte, Almacenamiento y Comunicaciones","Santa Cruz",218800,4e+05,250000
"6775","Mujer","Intermediación Financiera","Santa Cruz",574350,465000,250000
"6776","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Santa Cruz",656400,226500,285000
"6777","Mujer","Administración Pública y Defensa","Santa Cruz",273500,86000,340000
"6778","Mujer","Enseñanza","Santa Cruz",218800,625000,5e+05
"6779","Mujer","Servicios Sociales y de Salud","Santa Cruz",563410,320000,350000
"6780","Mujer","Servicio Doméstico","Santa Cruz",195826,92000,220000
"6781","Mujer","Agricultura, Ganadería, Caza y Silvicultura","Santa Juana",71890,120000,132500
"6782","Mujer","Industrias Manufactureras","Santa Juana",199108,NA,165000
"6783","Mujer","Comercio","Santa Juana",104710,114317,90000
"6784","Mujer","Hoteles y Restaurantes","Santa Juana",459004,113676,2e+05
"6785","Mujer","Transporte, Almacenamiento y Comunicaciones","Santa Juana",2054000,NA,NA
"6786","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler","Santa Juana",208954,NA,280000
