"","comuna","sex","branch","2011","2013","2015"
"6657","Villa Alegre","Hombre","Comercio",202923,210000,237500
"6658","Villa Alegre","Hombre","Transporte, Almacenamiento y Comunicaciones",349361,376667,277321
"6659","Villa Alegre","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",271189,254862,558049
"6660","Villa Alegre","Hombre","Administración Pública y Defensa",447554,132634,408824
"6661","Villa Alegre","Hombre","Enseñanza",984600,NA,344734
"6662","Villa Alegre","Hombre","Servicios Sociales y de Salud",164100,NA,NA
"6663","Villa Alegre","Hombre","Servicio Doméstico",82160,NA,244000
"6664","Villa Alegre","Mujer","Agricultura, Ganadería, Caza y Silvicultura",98383,210000,235882
"6665","Villa Alegre","Mujer","Electricidad, Gas y Agua",126904,NA,NA
"6666","Villa Alegre","Mujer","Construcción",196920,NA,250000
"6667","Villa Alegre","Mujer","Comercio",174257,212533,198140
"6668","Villa Alegre","Mujer","Hoteles y Restaurantes",218800,170000,241000
"6669","Villa Alegre","Mujer","Transporte, Almacenamiento y Comunicaciones",76580,NA,NA
"6670","Villa Alegre","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",245207,NA,207857
"6671","Villa Alegre","Mujer","Enseñanza",179248,496951,420100
"6672","Villa Alegre","Mujer","Servicios Sociales y de Salud",246150,350600,344982
"6673","Villa Alegre","Mujer","Otras Actividades de Servicios",218800,120000,200724
"6674","Villa Alegre","Mujer","Servicio Doméstico",184199,93632,173333
"6675","Villa Alemana","Hombre","Agricultura, Ganadería, Caza y Silvicultura",211865,233562,383153
"6676","Villa Alemana","Hombre","Explotación de Minas y Canteras",1312800,679875,751995
"6677","Villa Alemana","Hombre","Industrias Manufactureras",314970,331523,322637
"6678","Villa Alemana","Hombre","Electricidad, Gas y Agua",674218,310684,317239
"6679","Villa Alemana","Hombre","Construcción",202516,301631,373467
"6680","Villa Alemana","Hombre","Comercio",240680,220000,250000
"6681","Villa Alemana","Hombre","Hoteles y Restaurantes",350280,310000,240000
"6682","Villa Alemana","Hombre","Transporte, Almacenamiento y Comunicaciones",196920,300000,311181
"6683","Villa Alemana","Hombre","Intermediación Financiera",1605867,459289,466242
"6684","Villa Alemana","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",577217,400000,365854
"6685","Villa Alemana","Hombre","Administración Pública y Defensa",444275,500000,734914
"6686","Villa Alemana","Hombre","Enseñanza",271312,307283,810518
"6687","Villa Alemana","Hombre","Servicios Sociales y de Salud",218272,417937,358676
"6688","Villa Alemana","Hombre","Otras Actividades de Servicios",371650,333971,300000
"6689","Villa Alemana","Hombre","Servicio Doméstico",200978,200000,267324
"6690","Villa Alemana","Mujer","Agricultura, Ganadería, Caza y Silvicultura",92289,403448,263600
"6691","Villa Alemana","Mujer","Explotación de Minas y Canteras",1036018,NA,NA
"6692","Villa Alemana","Mujer","Industrias Manufactureras",231620,210000,250000
"6693","Villa Alemana","Mujer","Construcción",656400,673469,399341
"6694","Villa Alemana","Mujer","Comercio",196920,200000,227398
"6695","Villa Alemana","Mujer","Hoteles y Restaurantes",198952,194647,220000
"6696","Villa Alemana","Mujer","Transporte, Almacenamiento y Comunicaciones",287974,374822,232087
"6697","Villa Alemana","Mujer","Intermediación Financiera",199103,214899,318000
"6698","Villa Alemana","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",423981,302490,250000
"6699","Villa Alemana","Mujer","Administración Pública y Defensa",381834,376944,538610
"6700","Villa Alemana","Mujer","Enseñanza",328200,294954,346794
"6701","Villa Alemana","Mujer","Servicios Sociales y de Salud",269525,300000,511250
"6702","Villa Alemana","Mujer","Otras Actividades de Servicios",160087,192577,271248
"6703","Villa Alemana","Mujer","Servicio Doméstico",109400,157380,200000
"6704","Villa Alemana","Mujer","Organizaciones y Órganos Extraterritoriales",82050,NA,NA
"6705","Villarrica","Hombre","Agricultura, Ganadería, Caza y Silvicultura",204649,210000,240000
"6706","Villarrica","Hombre","Explotación de Minas y Canteras",199108,210000,513106
"6707","Villarrica","Hombre","Industrias Manufactureras",369720,210000,241000
"6708","Villarrica","Hombre","Electricidad, Gas y Agua",328200,203000,246000
"6709","Villarrica","Hombre","Construcción",199108,210000,280407
"6710","Villarrica","Hombre","Comercio",199108,210000,240000
"6711","Villarrica","Hombre","Hoteles y Restaurantes",198308,246531,300000
"6712","Villarrica","Hombre","Transporte, Almacenamiento y Comunicaciones",331542,264213,277619
"6713","Villarrica","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,1140588,262963
"6714","Villarrica","Hombre","Administración Pública y Defensa",499720,567619,413857
"6715","Villarrica","Hombre","Enseñanza",207860,230306,742857
"6716","Villarrica","Hombre","Otras Actividades de Servicios",199108,277500,245462
"6717","Villarrica","Hombre","Servicio Doméstico",140210,261124,247075
"6718","Villarrica","Mujer","Agricultura, Ganadería, Caza y Silvicultura",164248,202506,230735
"6719","Villarrica","Mujer","Industrias Manufactureras",187155,136170,150000
"6720","Villarrica","Mujer","Construcción",199108,NA,150000
"6721","Villarrica","Mujer","Comercio",218800,203913,240000
"6722","Villarrica","Mujer","Hoteles y Restaurantes",297052,210000,250000
"6723","Villarrica","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",199108,226168,310638
"6724","Villarrica","Mujer","Administración Pública y Defensa",885787,803110,363793
"6725","Villarrica","Mujer","Enseñanza",321459,427563,400000
"6726","Villarrica","Mujer","Servicios Sociales y de Salud",206998,377000,270513
"6727","Villarrica","Mujer","Otras Actividades de Servicios",85601,232800,155625
"6728","Villarrica","Mujer","Servicio Doméstico",98460,157515,200000
"6729","Villarrica","Mujer","Organizaciones y Órganos Extraterritoriales",80956,NA,NA
"6730","Viña del Mar","Hombre","Agricultura, Ganadería, Caza y Silvicultura",197948,334302,1444922
"6731","Viña del Mar","Hombre","Explotación de Minas y Canteras",736496,655132,724586
"6732","Viña del Mar","Hombre","Industrias Manufactureras",320614,350000,350000
"6733","Viña del Mar","Hombre","Electricidad, Gas y Agua",273500,727273,1544276
"6734","Viña del Mar","Hombre","Construcción",227341,300000,300000
"6735","Viña del Mar","Hombre","Comercio",263912,240000,300000
"6736","Viña del Mar","Hombre","Hoteles y Restaurantes",498721,240043,250000
"6737","Viña del Mar","Hombre","Transporte, Almacenamiento y Comunicaciones",375692,288230,413210
"6738","Viña del Mar","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",386400,497033,308969
"6739","Viña del Mar","Hombre","Administración Pública y Defensa",349536,438506,800000
"6740","Viña del Mar","Hombre","Enseñanza",234021,434372,578431
"6741","Viña del Mar","Hombre","Servicios Sociales y de Salud",295409,407372,765635
"6742","Viña del Mar","Hombre","Otras Actividades de Servicios",375859,200192,300627
"6743","Viña del Mar","Hombre","Servicio Doméstico",206461,243509,276417
"6744","Viña del Mar","Mujer","Agricultura, Ganadería, Caza y Silvicultura",175040,199634,95121
"6745","Viña del Mar","Mujer","Industrias Manufactureras",201321,150000,171964
"6746","Viña del Mar","Mujer","Construcción",547000,229123,498437
"6747","Viña del Mar","Mujer","Comercio",197975,200000,242909
"6748","Viña del Mar","Mujer","Hoteles y Restaurantes",168939,169867,267250
"6749","Viña del Mar","Mujer","Transporte, Almacenamiento y Comunicaciones",412946,286061,265000
"6750","Viña del Mar","Mujer","Intermediación Financiera",1214328,840645,1001586
"6751","Viña del Mar","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",228898,250000,440194
"6752","Viña del Mar","Mujer","Administración Pública y Defensa",440930,439919,619342
"6753","Viña del Mar","Mujer","Enseñanza",393906,334942,510580
"6754","Viña del Mar","Mujer","Servicios Sociales y de Salud",229349,324469,374910
"6755","Viña del Mar","Mujer","Otras Actividades de Servicios",205693,200000,250000
"6756","Viña del Mar","Mujer","Servicio Doméstico",190538,180000,200000
"6757","Viña del Mar","Mujer","Organizaciones y Órganos Extraterritoriales",765800,NA,NA
"6758","Vitacura","Hombre","Agricultura, Ganadería, Caza y Silvicultura",3047620,2345494,2591730
"6759","Vitacura","Hombre","Explotación de Minas y Canteras",1855103,3135794,3300000
"6760","Vitacura","Hombre","Industrias Manufactureras",3282000,2225448,2500000
"6761","Vitacura","Hombre","Electricidad, Gas y Agua",4255084,NA,3050000
"6762","Vitacura","Hombre","Construcción",2511150,1000000,1850000
"6763","Vitacura","Hombre","Comercio",1033239,3527094,1480000
"6764","Vitacura","Hombre","Hoteles y Restaurantes",953608,425682,800000
"6765","Vitacura","Hombre","Transporte, Almacenamiento y Comunicaciones",1638803,949509,2000000
"6766","Vitacura","Hombre","Intermediación Financiera",2526369,1567935,1750000
"6767","Vitacura","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1675874,1961415,2000000
"6768","Vitacura","Hombre","Administración Pública y Defensa",1700600,1553115,2000000
"6769","Vitacura","Hombre","Enseñanza",1453177,408272,1350000
"6770","Vitacura","Hombre","Servicios Sociales y de Salud",1955196,2158845,4000000
"6771","Vitacura","Hombre","Otras Actividades de Servicios",4108000,947368,1390977
"6772","Vitacura","Hombre","Servicio Doméstico",2259400,NA,300000
"6773","Vitacura","Hombre","Organizaciones y Órganos Extraterritoriales",5135000,NA,NA
"6774","Vitacura","Mujer","Agricultura, Ganadería, Caza y Silvicultura",7431079,NA,290000
"6775","Vitacura","Mujer","Explotación de Minas y Canteras",1641000,400000,500000
"6776","Vitacura","Mujer","Industrias Manufactureras",638263,1502538,1200000
"6777","Vitacura","Mujer","Construcción",2860899,1237447,NA
"6778","Vitacura","Mujer","Comercio",851305,562881,300000
"6779","Vitacura","Mujer","Hoteles y Restaurantes",1040532,680000,1300000
"6780","Vitacura","Mujer","Transporte, Almacenamiento y Comunicaciones",2816308,938735,800000
"6781","Vitacura","Mujer","Intermediación Financiera",1647795,876842,830000
"6782","Vitacura","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",1151308,1015859,1000000
"6783","Vitacura","Mujer","Administración Pública y Defensa",1312800,1096085,2000000
"6784","Vitacura","Mujer","Enseñanza",922386,775155,900000
"6785","Vitacura","Mujer","Servicios Sociales y de Salud",1268269,1143842,1200000
"6786","Vitacura","Mujer","Otras Actividades de Servicios",965966,520557,550000
"6787","Vitacura","Mujer","Servicio Doméstico",328200,301921,400000
"6788","Yerbas Buenas","Hombre","Agricultura, Ganadería, Caza y Silvicultura",199108,210000,241000
"6789","Yerbas Buenas","Hombre","Explotación de Minas y Canteras",479393,424324,NA
"6790","Yerbas Buenas","Hombre","Industrias Manufactureras",199585,210000,242106
"6791","Yerbas Buenas","Hombre","Electricidad, Gas y Agua",437600,200000,650000
"6792","Yerbas Buenas","Hombre","Construcción",340930,367241,300000
"6793","Yerbas Buenas","Hombre","Comercio",183792,200462,248596
"6794","Yerbas Buenas","Hombre","Hoteles y Restaurantes",164100,100000,NA
"6795","Yerbas Buenas","Hombre","Transporte, Almacenamiento y Comunicaciones",247072,1063158,380000
"6796","Yerbas Buenas","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",498650,NA,NA
"6797","Yerbas Buenas","Hombre","Administración Pública y Defensa",328803,208421,308163
"6798","Yerbas Buenas","Hombre","Enseñanza",270404,253750,270000
"6799","Yerbas Buenas","Hombre","Servicios Sociales y de Salud",328200,NA,529500
"6800","Yerbas Buenas","Hombre","Otras Actividades de Servicios",306320,NA,350000
"6801","Yerbas Buenas","Mujer","Agricultura, Ganadería, Caza y Silvicultura",163853,201176,200000
"6802","Yerbas Buenas","Mujer","Industrias Manufactureras",202390,NA,305306
"6803","Yerbas Buenas","Mujer","Comercio",195604,298102,120690
"6804","Yerbas Buenas","Mujer","Hoteles y Restaurantes",65602,NA,192704
"6805","Yerbas Buenas","Mujer","Transporte, Almacenamiento y Comunicaciones",821600,NA,218222
"6806","Yerbas Buenas","Mujer","Administración Pública y Defensa",191450,210000,254754
"6807","Yerbas Buenas","Mujer","Enseñanza",250740,111429,596774
"6808","Yerbas Buenas","Mujer","Servicios Sociales y de Salud",213887,264027,238860
"6809","Yerbas Buenas","Mujer","Servicio Doméstico",91896,180000,166842
"6810","Yumbel","Hombre","Agricultura, Ganadería, Caza y Silvicultura",161117,200000,240500
"6811","Yumbel","Hombre","Industrias Manufactureras",213525,234724,220000
"6812","Yumbel","Hombre","Electricidad, Gas y Agua",65640,210000,241000
"6813","Yumbel","Hombre","Construcción",196920,355143,450000
"6814","Yumbel","Hombre","Comercio",218800,196158,241000
"6815","Yumbel","Hombre","Hoteles y Restaurantes",196920,210000,120000
"6816","Yumbel","Hombre","Transporte, Almacenamiento y Comunicaciones",311411,210000,220500
"6817","Yumbel","Hombre","Intermediación Financiera",350080,NA,NA
"6818","Yumbel","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",196920,700000,NA
"6819","Yumbel","Hombre","Administración Pública y Defensa",328200,272323,500000
"6820","Yumbel","Hombre","Servicios Sociales y de Salud",302356,NA,500000
"6821","Yumbel","Mujer","Agricultura, Ganadería, Caza y Silvicultura",178484,169286,190702
"6822","Yumbel","Mujer","Industrias Manufactureras",54700,90000,NA
"6823","Yumbel","Mujer","Construcción",218800,NA,241000
"6824","Yumbel","Mujer","Comercio",205400,172247,250000
"6825","Yumbel","Mujer","Hoteles y Restaurantes",179987,NA,120000
"6826","Yumbel","Mujer","Administración Pública y Defensa",62358,244917,587500
"6827","Yumbel","Mujer","Enseñanza",517359,300000,450000
"6828","Yumbel","Mujer","Servicios Sociales y de Salud",547000,126175,595000
"6829","Yumbel","Mujer","Servicio Doméstico",83362,109606,NA
"6830","Yungay","Hombre","Agricultura, Ganadería, Caza y Silvicultura",209265,195496,125000
"6831","Yungay","Hombre","Industrias Manufactureras",273350,391765,300000
"6832","Yungay","Hombre","Electricidad, Gas y Agua",765800,90000,400000
"6833","Yungay","Hombre","Construcción",225569,775410,270000
"6834","Yungay","Hombre","Comercio",265623,50000,330000
"6835","Yungay","Hombre","Transporte, Almacenamiento y Comunicaciones",1335100,189259,340000
"6836","Yungay","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",240680,NA,NA
"6837","Yungay","Hombre","Administración Pública y Defensa",1094000,180000,500000
"6838","Yungay","Hombre","Servicios Sociales y de Salud",2188000,260798,380000
"6839","Yungay","Hombre","Otras Actividades de Servicios",199108,182331,400000
"6840","Yungay","Mujer","Agricultura, Ganadería, Caza y Silvicultura",257704,157647,100000
"6841","Yungay","Mujer","Industrias Manufactureras",120340,10000,176250
"6842","Yungay","Mujer","Comercio",164883,210000,70000
"6843","Yungay","Mujer","Hoteles y Restaurantes",790430,210000,310000
"6844","Yungay","Mujer","Administración Pública y Defensa",537438,358413,500000
"6845","Yungay","Mujer","Enseñanza",87812,861232,275000
"6846","Yungay","Mujer","Servicios Sociales y de Salud",307088,299817,300000
"6847","Yungay","Mujer","Otras Actividades de Servicios",375410,25000,130000
"6848","Yungay","Mujer","Servicio Doméstico",99872,182327,150000
"6849","Zapallar","Hombre","Agricultura, Ganadería, Caza y Silvicultura",142220,210000,245500
"6850","Zapallar","Hombre","Construcción",250987,303542,320000
"6851","Zapallar","Hombre","Comercio",198099,185000,270500
"6852","Zapallar","Hombre","Hoteles y Restaurantes",248408,260000,NA
"6853","Zapallar","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",393840,400000,NA
"6854","Zapallar","Hombre","Enseñanza",271184,450286,NA
"6855","Zapallar","Hombre","Servicio Doméstico",300798,300000,280000
"6856","Zapallar","Mujer","Administración Pública y Defensa",178322,241154,241000
"6857","Zapallar","Mujer","Otras Actividades de Servicios",159724,186726,280689
"6858","Zapallar","Mujer","Servicio Doméstico",16410,117238,220000
"6859","Estación Central","Hombre","Pesca",1258100,NA,NA
"6860","Estación Central","Hombre","Explotación de Minas y Canteras",958685,1307229,377670
"6861","Estación Central","Hombre","Industrias Manufactureras",197504,210000,300000
"6862","Estación Central","Hombre","Construcción",198265,250000,317238
"6863","Estación Central","Hombre","Comercio",218421,200000,256414
