"","comuna","sex","branch","2011","2013","2015"
"6977","Pudahuel","Hombre","Electricidad, Gas y Agua",530547,458212,542618
"6978","Pudahuel","Hombre","Construcción",343849,261671,446796
"6979","Pudahuel","Hombre","Comercio",399119,322124,346186
"6980","Pudahuel","Hombre","Hoteles y Restaurantes",263515,381082,317994
"6981","Pudahuel","Hombre","Transporte, Almacenamiento y Comunicaciones",397320,251468,500429
"6982","Pudahuel","Hombre","Intermediación Financiera",326235,495402,690534
"6983","Pudahuel","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",418651,359513,485860
"6984","Pudahuel","Hombre","Administración Pública y Defensa",379828,567259,551668
"6985","Pudahuel","Hombre","Enseñanza",596298,371308,458322
"6986","Pudahuel","Hombre","Servicios Sociales y de Salud",281765,666587,388106
"6987","Pudahuel","Hombre","Otras Actividades de Servicios",641164,381088,383626
"6988","Pudahuel","Hombre","Servicio Doméstico",279538,302721,273283
"6989","Pudahuel","Mujer","Agricultura, Ganadería, Caza y Silvicultura",209274,250000,331657
"6990","Pudahuel","Mujer","Industrias Manufactureras",252032,221289,267144
"6991","Pudahuel","Mujer","Construcción",244091,313919,377623
"6992","Pudahuel","Mujer","Comercio",219434,184861,213435
"6993","Pudahuel","Mujer","Hoteles y Restaurantes",239766,211926,322284
"6994","Pudahuel","Mujer","Transporte, Almacenamiento y Comunicaciones",262093,244297,380325
"6995","Pudahuel","Mujer","Intermediación Financiera",309087,352117,348593
"6996","Pudahuel","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",282569,234014,357478
"6997","Pudahuel","Mujer","Administración Pública y Defensa",258929,401222,564524
"6998","Pudahuel","Mujer","Enseñanza",239009,245778,400413
"6999","Pudahuel","Mujer","Servicios Sociales y de Salud",266912,309958,420317
"7000","Pudahuel","Mujer","Otras Actividades de Servicios",294431,220824,232463
"7001","Pudahuel","Mujer","Servicio Doméstico",202562,196375,244797
"7002","Quinta Normal","Hombre","Explotación de Minas y Canteras",602019,700000,596312
"7003","Quinta Normal","Hombre","Industrias Manufactureras",330632,371622,359189
"7004","Quinta Normal","Hombre","Electricidad, Gas y Agua",492300,284831,NA
"7005","Quinta Normal","Hombre","Construcción",314640,414402,349335
"7006","Quinta Normal","Hombre","Comercio",251775,276918,447906
"7007","Quinta Normal","Hombre","Hoteles y Restaurantes",222945,291898,376936
"7008","Quinta Normal","Hombre","Transporte, Almacenamiento y Comunicaciones",379480,406361,375909
"7009","Quinta Normal","Hombre","Intermediación Financiera",273500,NA,493638
"7010","Quinta Normal","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",465690,278256,539850
"7011","Quinta Normal","Hombre","Administración Pública y Defensa",231631,701111,503932
"7012","Quinta Normal","Hombre","Enseñanza",639385,414615,650299
"7013","Quinta Normal","Hombre","Servicios Sociales y de Salud",332182,630000,402767
"7014","Quinta Normal","Hombre","Otras Actividades de Servicios",909121,498696,450822
"7015","Quinta Normal","Mujer","Industrias Manufactureras",227835,201441,372824
"7016","Quinta Normal","Mujer","Electricidad, Gas y Agua",273500,182000,NA
"7017","Quinta Normal","Mujer","Construcción",199108,NA,274800
"7018","Quinta Normal","Mujer","Comercio",208928,346472,254179
"7019","Quinta Normal","Mujer","Hoteles y Restaurantes",242826,232016,263661
"7020","Quinta Normal","Mujer","Transporte, Almacenamiento y Comunicaciones",616200,448061,337337
"7021","Quinta Normal","Mujer","Intermediación Financiera",605238,581620,775810
"7022","Quinta Normal","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",225464,383773,495963
"7023","Quinta Normal","Mujer","Administración Pública y Defensa",650792,309333,500475
"7024","Quinta Normal","Mujer","Enseñanza",368401,410308,452229
"7025","Quinta Normal","Mujer","Servicios Sociales y de Salud",187686,340573,380925
"7026","Quinta Normal","Mujer","Servicio Doméstico",169399,142650,253261
"7027","Recoleta","Hombre","Explotación de Minas y Canteras",328200,NA,300000
"7028","Recoleta","Hombre","Industrias Manufactureras",427750,309535,377858
"7029","Recoleta","Hombre","Electricidad, Gas y Agua",196920,NA,NA
"7030","Recoleta","Hombre","Construcción",392087,309864,366345
"7031","Recoleta","Hombre","Comercio",241823,258298,305837
"7032","Recoleta","Hombre","Hoteles y Restaurantes",155645,256072,325546
"7033","Recoleta","Hombre","Transporte, Almacenamiento y Comunicaciones",334152,336148,411599
"7034","Recoleta","Hombre","Intermediación Financiera",287360,386833,496971
"7035","Recoleta","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",341835,421145,656806
"7036","Recoleta","Hombre","Administración Pública y Defensa",237006,334076,409240
"7037","Recoleta","Hombre","Enseñanza",383826,354365,696388
"7038","Recoleta","Hombre","Servicios Sociales y de Salud",305631,354211,986964
"7039","Recoleta","Hombre","Otras Actividades de Servicios",360434,330392,311887
"7040","Recoleta","Hombre","Servicio Doméstico",297154,267073,331848
"7041","Recoleta","Mujer","Industrias Manufactureras",292750,262185,286119
"7042","Recoleta","Mujer","Electricidad, Gas y Agua",238224,NA,NA
"7043","Recoleta","Mujer","Construcción",634520,750000,380816
"7044","Recoleta","Mujer","Comercio",263517,194393,255195
"7045","Recoleta","Mujer","Hoteles y Restaurantes",200300,225913,221277
"7046","Recoleta","Mujer","Transporte, Almacenamiento y Comunicaciones",287203,276089,447384
"7047","Recoleta","Mujer","Intermediación Financiera",333881,262723,318433
"7048","Recoleta","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",246936,262922,461876
"7049","Recoleta","Mujer","Administración Pública y Defensa",258250,419509,662313
"7050","Recoleta","Mujer","Enseñanza",304892,308526,327353
"7051","Recoleta","Mujer","Servicios Sociales y de Salud",325196,313548,370675
"7052","Recoleta","Mujer","Otras Actividades de Servicios",257067,294236,398405
"7053","Recoleta","Mujer","Servicio Doméstico",196959,182702,250763
"7054","San Joaquín","Hombre","Explotación de Minas y Canteras",218800,3200000,450000
"7055","San Joaquín","Hombre","Industrias Manufactureras",277355,265241,445476
"7056","San Joaquín","Hombre","Electricidad, Gas y Agua",842380,600000,NA
"7057","San Joaquín","Hombre","Construcción",287949,547037,442677
"7058","San Joaquín","Hombre","Comercio",308990,350986,424927
"7059","San Joaquín","Hombre","Hoteles y Restaurantes",278350,288333,307143
"7060","San Joaquín","Hombre","Transporte, Almacenamiento y Comunicaciones",256214,427792,413684
"7061","San Joaquín","Hombre","Intermediación Financiera",199108,380000,310500
"7062","San Joaquín","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",417763,485510,459318
"7063","San Joaquín","Hombre","Administración Pública y Defensa",382900,595992,460000
"7064","San Joaquín","Hombre","Enseñanza",1942531,963008,675000
"7065","San Joaquín","Hombre","Servicios Sociales y de Salud",218800,1138655,NA
"7066","San Joaquín","Hombre","Otras Actividades de Servicios",328200,413325,493333
"7067","San Joaquín","Hombre","Servicio Doméstico",216184,261775,275000
"7068","San Joaquín","Hombre","No Bien Especificado",301051,NA,NA
"7069","San Joaquín","Mujer","Industrias Manufactureras",198846,262907,335714
"7070","San Joaquín","Mujer","Comercio",313801,231647,257924
"7071","San Joaquín","Mujer","Hoteles y Restaurantes",180739,282906,192800
"7072","San Joaquín","Mujer","Transporte, Almacenamiento y Comunicaciones",221620,249286,423060
"7073","San Joaquín","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",313092,481128,390000
"7074","San Joaquín","Mujer","Enseñanza",231082,335768,501442
"7075","San Joaquín","Mujer","Servicios Sociales y de Salud",227811,405973,406571
"7076","San Joaquín","Mujer","Servicio Doméstico",115280,195647,186667
"7077","San José de Maipo","Hombre","Explotación de Minas y Canteras",437600,384252,440000
"7078","San José de Maipo","Hombre","Electricidad, Gas y Agua",328200,574590,633333
"7079","San José de Maipo","Hombre","Construcción",365361,299410,475000
"7080","San José de Maipo","Hombre","Comercio",619313,315000,474097
"7081","San José de Maipo","Hombre","Hoteles y Restaurantes",189746,1300000,695250
"7082","San José de Maipo","Hombre","Transporte, Almacenamiento y Comunicaciones",353101,447018,547726
"7083","San José de Maipo","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",1643200,255341,300000
"7084","San José de Maipo","Hombre","Enseñanza",590760,528723,700000
"7085","San José de Maipo","Hombre","Servicios Sociales y de Salud",328200,260710,811000
"7086","San José de Maipo","Hombre","Servicio Doméstico",255614,223791,220000
"7087","San José de Maipo","Mujer","Industrias Manufactureras",82160,258397,409266
"7088","San José de Maipo","Mujer","Comercio",431528,303302,251745
"7089","San José de Maipo","Mujer","Hoteles y Restaurantes",134274,215514,394870
"7090","San José de Maipo","Mujer","Intermediación Financiera",328200,239196,NA
"7091","San José de Maipo","Mujer","Administración Pública y Defensa",758142,220000,NA
"7092","San José de Maipo","Mujer","Enseñanza",251654,279244,459091
"7093","San José de Maipo","Mujer","Servicios Sociales y de Salud",547000,249962,546697
"7094","San José de Maipo","Mujer","Otras Actividades de Servicios",229414,NA,120000
"7095","San José de Maipo","Mujer","Servicio Doméstico",184238,176667,226349
"7096","San Miguel","Hombre","Explotación de Minas y Canteras",341136,437154,1709460
"7097","San Miguel","Hombre","Industrias Manufactureras",351440,496088,722695
"7098","San Miguel","Hombre","Construcción",259809,432891,763403
"7099","San Miguel","Hombre","Comercio",339743,419000,444316
"7100","San Miguel","Hombre","Hoteles y Restaurantes",1078677,233640,683020
"7101","San Miguel","Hombre","Transporte, Almacenamiento y Comunicaciones",387736,584911,719433
"7102","San Miguel","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",514838,688280,869642
"7103","San Miguel","Hombre","Administración Pública y Defensa",523471,820945,1286506
"7104","San Miguel","Hombre","Enseñanza",665044,1029613,1353542
"7105","San Miguel","Hombre","Servicios Sociales y de Salud",484990,175000,1150417
"7106","San Miguel","Mujer","Industrias Manufactureras",307672,305758,377370
"7107","San Miguel","Mujer","Construcción",262560,415294,883333
"7108","San Miguel","Mujer","Comercio",315264,269253,448605
"7109","San Miguel","Mujer","Hoteles y Restaurantes",167968,158041,283288
"7110","San Miguel","Mujer","Transporte, Almacenamiento y Comunicaciones",217478,565188,656753
"7111","San Miguel","Mujer","Intermediación Financiera",547000,698015,902021
"7112","San Miguel","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",595149,436260,839965
"7113","San Miguel","Mujer","Administración Pública y Defensa",492105,654377,764143
"7114","San Miguel","Mujer","Enseñanza",499337,355261,694745
"7115","San Miguel","Mujer","Servicios Sociales y de Salud",489388,432063,742455
"7116","San Miguel","Mujer","Servicio Doméstico",193141,184707,201142
"7117","Sierra Gorda","Hombre","Explotación de Minas y Canteras",521457,514765,779409
"7118","Sierra Gorda","Hombre","Industrias Manufactureras",393840,NA,350000
"7119","Sierra Gorda","Hombre","Construcción",366310,920000,450000
"7120","Sierra Gorda","Hombre","Comercio",120340,301818,40000
"7121","Sierra Gorda","Hombre","Transporte, Almacenamiento y Comunicaciones",1069043,400000,406000
"7122","Sierra Gorda","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",196920,NA,NA
"7123","Sierra Gorda","Hombre","Enseñanza",369720,NA,NA
"7124","Sierra Gorda","Hombre","Otras Actividades de Servicios",196920,NA,350000
"7125","Sierra Gorda","Mujer","Explotación de Minas y Canteras",328200,450000,NA
"7126","Sierra Gorda","Mujer","Electricidad, Gas y Agua",328200,320000,NA
"7127","Sierra Gorda","Mujer","Hoteles y Restaurantes",268759,300000,331250
"7128","Sierra Gorda","Mujer","Transporte, Almacenamiento y Comunicaciones",273500,NA,NA
"7129","Sierra Gorda","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",328200,250000,250000
"7130","Sierra Gorda","Mujer","Administración Pública y Defensa",543132,357944,375000
"7131","Sierra Gorda","Mujer","Enseñanza",380712,235000,400000
"7132","Sierra Gorda","Mujer","Otras Actividades de Servicios",196920,300000,213667
"7133","El Quisco","Hombre","Industrias Manufactureras",199108,205957,285579
"7134","El Quisco","Hombre","Construcción",229146,225120,362408
"7135","El Quisco","Hombre","Comercio",408707,950000,547667
"7136","El Quisco","Hombre","Transporte, Almacenamiento y Comunicaciones",328200,242091,341081
"7137","El Quisco","Hombre","Enseñanza",328200,1000000,332644
"7138","El Quisco","Hombre","Servicios Sociales y de Salud",1969200,80000,645000
"7139","El Quisco","Mujer","Comercio",216524,138620,263415
"7140","El Quisco","Mujer","Hoteles y Restaurantes",477631,209154,219735
"7141","El Quisco","Mujer","Servicios Sociales y de Salud",437600,NA,473191
"7142","La Granja","Hombre","Industrias Manufactureras",339252,266421,375971
"7143","La Granja","Hombre","Construcción",287559,322301,386608
"7144","La Granja","Hombre","Comercio",326842,245371,354780
"7145","La Granja","Hombre","Hoteles y Restaurantes",187074,200000,306978
"7146","La Granja","Hombre","Transporte, Almacenamiento y Comunicaciones",366589,337674,449929
"7147","La Granja","Hombre","Intermediación Financiera",811514,634821,606204
"7148","La Granja","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",261054,356535,397321
"7149","La Granja","Hombre","Administración Pública y Defensa",816846,419909,685809
"7150","La Granja","Hombre","Enseñanza",386431,340260,607280
"7151","La Granja","Hombre","Servicios Sociales y de Salud",254861,199706,202100
"7152","La Granja","Hombre","Otras Actividades de Servicios",425736,348354,338004
"7153","La Granja","Hombre","Servicio Doméstico",196920,345685,309059
"7154","La Granja","Mujer","Industrias Manufactureras",206921,218382,281589
"7155","La Granja","Mujer","Construcción",123240,320693,300000
"7156","La Granja","Mujer","Comercio",278003,190732,297705
"7157","La Granja","Mujer","Hoteles y Restaurantes",196378,207288,254758
"7158","La Granja","Mujer","Transporte, Almacenamiento y Comunicaciones",314195,417686,307796
"7159","La Granja","Mujer","Intermediación Financiera",589003,338246,NA
"7160","La Granja","Mujer","Actividades Inmobiliarias, Empresariales y de Alquiler",283022,192232,325971
"7161","La Granja","Mujer","Administración Pública y Defensa",591521,282834,507479
"7162","La Granja","Mujer","Enseñanza",271252,363540,378698
"7163","La Granja","Mujer","Servicios Sociales y de Salud",418388,338025,318149
"7164","La Granja","Mujer","Otras Actividades de Servicios",275084,230599,331721
"7165","La Granja","Mujer","Servicio Doméstico",199901,163658,268653
"7166","Renca","Hombre","Industrias Manufactureras",260288,337702,361749
"7167","Renca","Hombre","Electricidad, Gas y Agua",328200,491329,876252
"7168","Renca","Hombre","Construcción",252721,375075,384786
"7169","Renca","Hombre","Comercio",343025,294678,316116
"7170","Renca","Hombre","Hoteles y Restaurantes",318852,205282,352505
"7171","Renca","Hombre","Transporte, Almacenamiento y Comunicaciones",255329,376508,435427
"7172","Renca","Hombre","Intermediación Financiera",272256,831696,261538
"7173","Renca","Hombre","Actividades Inmobiliarias, Empresariales y de Alquiler",391354,396460,341655
"7174","Renca","Hombre","Administración Pública y Defensa",592610,NA,385019
"7175","Renca","Hombre","Servicios Sociales y de Salud",226944,260358,380000
"7176","Renca","Hombre","Otras Actividades de Servicios",547000,238951,271412
"7177","Renca","Hombre","Servicio Doméstico",207069,317095,347817
"7178","Renca","Mujer","Industrias Manufactureras",227632,219854,255112
"7179","Renca","Mujer","Electricidad, Gas y Agua",437600,NA,NA
"7180","Renca","Mujer","Construcción",218800,NA,440901
"7181","Renca","Mujer","Comercio",175497,174853,229072
